Province,Year,Zone,Candidate,Number,Party,Score
พิษณุโลก,2554,4,นายสุธน  หลิ่มไพศาล,20,การเมืองใหม่,135
พิษณุโลก,2554,4,นายกิตติศักดิ์  ศิรินันทยา,39,เพื่อนเกษตรไทย,75
พิษณุโลก,2554,5,นางวรรณา  ไกรสิทธิพงศ์,1,เพื่อไทย,24889
พิษณุโลก,2554,5,นายโปร่ง  ลิสันเทียะ,2,ชาติพัฒนาเพื่อแผ่นดิน,413
พิษณุโลก,2554,5,นายนคร  มาฉิม,10,ประชาธิปัตย์,56506
พิษณุโลก,2554,5,นายสมชาย  อุ่นวงค์,39,เพื่อนเกษตรไทย,203
เพชรบุรี,2554,1,นายปรีชา  สีน้ำเพชร,1,เพื่อไทย,21155
เพชรบุรี,2554,1,นายสนทยา  ดิษฐสุ่ม,2,ชาติพัฒนาเพื่อแผ่นดิน,267
เพชรบุรี,2554,1,นายอรรถพร  พลบุตร,10,ประชาธิปัตย์,53095
เพชรบุรี,2554,1,นายอณุ  ม่วงปราง,11,ไทยพอเพียง,195
เพชรบุรี,2554,1,นางกุลสกาวว์  เลาหสถิตย์,20,การเมืองใหม่,543
เพชรบุรี,2554,2,นายพิชัย  อุ๋ยตระกูล,1,เพื่อไทย,34963
เพชรบุรี,2554,2,นายอาคม  วิงวน,2,ชาติพัฒนาเพื่อแผ่นดิน,363
เพชรบุรี,2554,2,นายกัมพล  สุภาแพ่ง,10,ประชาธิปัตย์,47943
เพชรบุรี,2554,2,นายณรงค์  พันธ์แสง,11,ไทยพอเพียง,148
เพชรบุรี,2554,2,นายพรหมเมศร์  เกษรัตน์,22,เสรีนิยม,32
เพชรบุรี,2554,2,นายกำพล  จันทร์เจริญ,36,พลังคนกีฬา,62
เพชรบุรี,2554,3,นายทัศน์กมล  โอบอ้อม,1,เพื่อไทย,18656
เพชรบุรี,2554,3,นายวีรวัฒน์  วิงวน,2,ชาติพัฒนาเพื่อแผ่นดิน,874
เพชรบุรี,2554,3,นายอภิชาติ  สุภาแพ่ง,10,ประชาธิปัตย์,61292
เพชรบุรี,2554,3,นายบุญเลิศ  ชื่นอารมณ์,11,ไทยพอเพียง,329
เพชรบูรณ์,2554,1,นายสุทัศน์  จันทร์เเสงศรี,1,เพื่อไทย,38871
เพชรบูรณ์,2554,1,นางลำดวน  ลิสันเทียะ,2,ชาติพัฒนาเพื่อแผ่นดิน,401
เพชรบูรณ์,2554,1,นายคฑาเพชร  แก่นแก้ว,10,ประชาธิปัตย์,12280
เพชรบูรณ์,2554,1,นายวิจิตร  พรพฤฒิพันธุ์,21,ชาติไทยพัฒนา,32950
เพชรบูรณ์,2554,1,นายเทียนชัย  ชาญจึงถาวร,34,ความหวังใหม่,58
เพชรบูรณ์,2554,2,นายจักรัตน์  พั้วช่วย,1,เพื่อไทย,40677
เพชรบูรณ์,2554,2,นายรัฐศักดิ์  เรือนเงิน,2,ชาติพัฒนาเพื่อแผ่นดิน,604
เพชรบูรณ์,2554,2,นายบุญติ่ง  อุ่นแก้ว,10,ประชาธิปัตย์,26350
เพชรบูรณ์,2554,2,นางสาวสุพัฒนา  ชัยกาญจนวิวัฒน์,12,รักษ์สันติ,493
เพชรบูรณ์,2554,2,นายสุระ  แสนคำ,21,ชาติไทยพัฒนา,8485
เพชรบูรณ์,2554,2,นายสมาน  สายบุญเตียง,34,ความหวังใหม่,18
เพชรบูรณ์,2554,3,นายณรงค์กร  ชวาลสันตติ,1,เพื่อไทย,36423
เพชรบูรณ์,2554,3,นายโกสินทร์  ศิริกุล,2,ชาติพัฒนาเพื่อแผ่นดิน,528
เพชรบูรณ์,2554,3,นายยุพราช  บัวอินทร์,10,ประชาธิปัตย์,45483
เพชรบูรณ์,2554,3,นางประนอม  จันทร์ภักดี,16,ภูมิใจไทย,2763
เพชรบูรณ์,2554,3,นายตุลาคม  พั้วช่วย,21,ชาติไทยพัฒนา,2190
เพชรบูรณ์,2554,3,เรืออากาศโทอเนก  ก้อนมณี,34,ความหวังใหม่,135
เพชรบูรณ์,2554,4,นางวันเพ็ญ  พร้อมพัฒน์,1,เพื่อไทย,48416
เพชรบูรณ์,2554,4,นายกฤษณพงศ์  สอนน้อย,2,ชาติพัฒนาเพื่อแผ่นดิน,1138
เพชรบูรณ์,2554,4,ว่าที่ ร้อยเอกโอภาส  สุทธิเกิด,10,ประชาธิปัตย์,20783
เพชรบูรณ์,2554,4,นายวรพิภัทร  พงศ์ธนพจน์,12,รักษ์สันติ,366
เพชรบูรณ์,2554,4,นายสมศักดิ์  บุ้งเจาะบาง,22,เสรีนิยม,177
เพชรบูรณ์,2554,4,นายฉลอง  กองมนต์,34,ความหวังใหม่,173
เพชรบูรณ์,2554,5,นายสุรศักดิ์  อนรรฆพันธ์,1,เพื่อไทย,46896
เพชรบูรณ์,2554,5,นายเทพนิมิตร  มินนา,2,ชาติพัฒนาเพื่อแผ่นดิน,777
เพชรบูรณ์,2554,5,จ่าอากาศเอกศุภวัฒน์  เมธาวัชรินทร์,10,ประชาธิปัตย์,30753
เพชรบูรณ์,2554,5,นายศุภกฤต  พัฒนะธำรงชัย,34,ความหวังใหม่,57
